Step,Date,Portfolio_Value,Step_Reward,w_SPY,w_EEM,w_TLT,w_HYG,w_DBC,w_GLD,w_UUP,w_SHY
981,,0.7905276359977034,-0.011000363438756376,0.12431702017784119,0.129780113697052,0.12431702017784119,0.12431778758764267,0.12431702017784119,0.12431702017784119,0.12431702017784119,0.12431702017784119
982,,0.7925406110190081,0.002543132439187539,0.1249799132347107,0.12511584162712097,0.1249799132347107,0.12499581277370453,0.1249799132347107,0.12498873472213745,0.1249799132347107,0.1249799132347107
983,,0.7849353508724325,-0.009642389812037336,0.11029963195323944,0.11029963195323944,0.11030145734548569,0.11034481972455978,0.22784742712974548,0.11030774563550949,0.11029963195323944,0.11029963195323944
984,,0.7817559652481946,-0.004058731871561898,0.12499715387821198,0.12499715387821198,0.12501995265483856,0.12499715387821198,0.12499715387821198,0.12499715387821198,0.12499715387821198,0.12499715387821198
985,,0.7936892931786702,0.015149439304411035,0.12078297883272171,0.12078297883272171,0.15451914072036743,0.12078297883272171,0.12078297883272171,0.1207829937338829,0.12078302353620529,0.12078297883272171
986,,0.7944025364799601,0.0008982394291379071,0.12499991059303284,0.12500010430812836,0.12499992549419403,0.12500043213367462,0.12499991059303284,0.12499991059303284,0.12499994039535522,0.12499991059303284
987,,0.8070487112549896,0.015793721682600424,0.1242736428976059,0.1242736428976059,0.12427385151386261,0.12461637705564499,0.1297415941953659,0.1242736428976059,0.1242736428976059,0.1242736428976059
988,,0.8059593127286924,-0.0013507666121176248,0.12499907612800598,0.12499907612800598,0.12499907612800598,0.12499907612800598,0.1250065416097641,0.12499907612800598,0.12499907612800598,0.12499907612800598
989,,0.8088377782926098,0.003565114934510742,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
990,,0.8099343988733538,0.0013548796599891985,0.125,0.125,0.12500004470348358,0.125,0.1250000149011612,0.125,0.125,0.125
991,,0.8090528187801699,-0.0010890514399411108,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
992,,0.8096333915920848,0.0007173383365971544,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
993,,0.801610526756029,-0.009958679813059724,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
994,,0.8044435378277532,0.003527918608159637,0.1249997615814209,0.1249997615814209,0.1249997615814209,0.1249997615814209,0.1250016987323761,0.1249997615814209,0.1249997615814209,0.1249997615814209
995,,0.7968676743605441,-0.009462145687990439,0.12500032782554626,0.12499973177909851,0.12499992549419403,0.12499973177909851,0.12500105798244476,0.12499973177909851,0.1249997615814209,0.12499973177909851
996,,0.7947728642491507,-0.0026322668594145537,0.12487645447254181,0.12586404383182526,0.12487640976905823,0.12487640976905823,0.12487640976905823,0.12487728893756866,0.12487649917602539,0.12487640976905823
997,,0.7871753042940699,-0.009605394817513255,0.12498921155929565,0.12498921155929565,0.12498921155929565,0.12507551908493042,0.12498921155929565,0.12498921155929565,0.12498925626277924,0.12498921155929565
998,,0.7870323898399137,-0.00018157001148106776,0.12499992549419403,0.12499992549419403,0.12499992549419403,0.12500053644180298,0.12499992549419403,0.12499992549419403,0.12499992549419403,0.12499992549419403
999,,0.7915833529023555,0.005765780166739766,0.10769948363304138,0.10769927501678467,0.10769927501678467,0.24597954750061035,0.10770180821418762,0.10782203078269958,0.10769928991794586,0.10769927501678467
1000,,0.7885624005883796,-0.0038236422024848222,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1001,,0.7972066983876421,0.01090244907520356,0.12499995529651642,0.12499995529651642,0.12499995529651642,0.12499995529651642,0.12500028312206268,0.12499995529651642,0.12499995529651642,0.12499995529651642
1002,,0.7974015725663723,0.00024441636638908575,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1003,,0.7997914764264167,0.002992632162011619,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1004,,0.8011499873404971,0.0016971404275568157,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1005,,0.8004298584447644,-0.0008992732346851539,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1006,,0.7960938508416867,-0.005431824455731831,0.125,0.1250000149011612,0.125,0.125,0.125,0.125,0.125,0.125
1007,,0.7987164449037917,0.0032889133373921325,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1008,,0.799510229198598,0.0009933313877664785,0.12489716708660126,0.12489590048789978,0.12489590048789978,0.12565678358078003,0.12496668100357056,0.12489590048789978,0.12489590048789978,0.12489590048789978
1009,,0.807640048873851,0.010117148509605923,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1010,,0.8076954281053706,6.856684859662513e-05,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1011,,0.8056267237074954,-0.0025645287636319888,0.10754455626010895,0.10754455626010895,0.10754455626010895,0.10754458606243134,0.24718809127807617,0.10754455626010895,0.10754455626010895,0.10754455626010895
1012,,0.8047875854701327,-0.001042139663720571,0.12498435378074646,0.1250101774930954,0.12498435378074646,0.12508369982242584,0.12498435378074646,0.12498435378074646,0.12498435378074646,0.12498435378074646
1013,,0.8053651030731046,0.00071734517086022,0.12405181676149368,0.12405181676149368,0.12405181676149368,0.12406420707702637,0.13162483274936676,0.12405181676149368,0.12405181676149368,0.12405181676149368
1014,,0.8105167925875169,0.006376340972566588,0.10576904565095901,0.10576904565095901,0.10576904565095901,0.10577592998743057,0.2596091330051422,0.10576904565095901,0.10576976090669632,0.10576904565095901
1015,,0.8124975115458286,0.0024407917251326227,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1016,,0.8112054332999606,-0.0015915208169068173,0.12491610646247864,0.12491610646247864,0.12491610646247864,0.12491610646247864,0.1255873292684555,0.12491610646247864,0.12491610646247864,0.12491610646247864
1017,,0.810555616751405,-0.0008013715501563975,0.12499815225601196,0.12499815225601196,0.12499815225601196,0.12499815225601196,0.12501287460327148,0.12499815225601196,0.12499815225601196,0.12499815225601196
1018,,0.8147071676549807,0.005108786065763356,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1019,,0.817279092978548,0.003151898413401305,0.12499991059303284,0.12500007450580597,0.12500052154064178,0.12499991059303284,0.12499991059303284,0.12499991059303284,0.12499991059303284,0.12499991059303284
1020,,0.8171176981951432,-0.00019749767596335087,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1021,,0.8151806222758289,-0.002373434811943217,0.1062980368733406,0.1062791720032692,0.1062791720032692,0.1062791720032692,0.25600990653038025,0.1062791720032692,0.10629624873399734,0.1062791720032692
1022,,0.8166923181868591,0.0018527132915329805,0.12499956786632538,0.12499956786632538,0.12499956786632538,0.12499956786632538,0.12499956786632538,0.12499956786632538,0.12500305473804474,0.12499956786632538
1023,,0.8167704066953864,9.561100770443896e-05,0.12500035762786865,0.12499994039535522,0.12499994039535522,0.12499994039535522,0.12499994039535522,0.12499994039535522,0.12499994039535522,0.12499994039535522
1024,,0.8168009168923809,3.735398210954168e-05,0.052836138755083084,0.0528356097638607,0.19660112261772156,0.05283556878566742,0.05283556878566742,0.05366423726081848,0.46770501136779785,0.07068674266338348
1025,,0.8161826362115625,-0.0007572405848024003,0.20941990613937378,0.1758035272359848,0.06299914419651031,0.008542043156921864,0.23267236351966858,0.1314612478017807,0.11272218078374863,0.0663796067237854
1026,,0.814478752555826,-0.0020898075929032343,0.046349309384822845,0.046349212527275085,0.04634922370314598,0.565155565738678,0.15674906969070435,0.046349212527275085,0.046349212527275085,0.046349212527275085
1027,,0.811490465627978,-0.0036757034007031853,0.12499874830245972,0.12499874830245972,0.125008687376976,0.12499874830245972,0.12499874830245972,0.12499874830245972,0.12499874830245972,0.12499874830245972
1028,,0.8145039272483491,0.0037066118846756273,0.12499924004077911,0.12499924004077911,0.12499924004077911,0.12499924004077911,0.125005304813385,0.12499924004077911,0.12499924004077911,0.12499924004077911
1029,,0.8166505681304602,0.002632052484870494,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1030,,0.818333237665117,0.0020583324712785526,0.12499997019767761,0.12499997019767761,0.12499997019767761,0.1250002086162567,0.12499997019767761,0.12499997019767761,0.12499997019767761,0.12499997019767761
1031,,0.8187364573178587,0.0004926114778514341,0.125,0.125,0.125,0.125,0.125,0.1250000149011612,0.125,0.125
1032,,0.8190931828211799,0.00043560758728453184,0.12499997019767761,0.12499997019767761,0.12499997019767761,0.1250002086162567,0.12499997019767761,0.12499997019767761,0.12499997019767761,0.12499997019767761
1033,,0.8192478255907617,0.00018877970977607911,0.12499949336051941,0.12499949336051941,0.12499949336051941,0.12499949336051941,0.12499949336051941,0.12500356137752533,0.12499949336051941,0.12499949336051941
1034,,0.8202867275767856,0.0012673134860910098,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1035,,0.8198917394150319,-0.0004816404767388389,0.12499590218067169,0.12499590218067169,0.12499590218067169,0.12500078976154327,0.12499590218067169,0.12499590218067169,0.1250237673521042,0.12499590218067169
1036,,0.8164900036827664,-0.004157636990020755,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1037,,0.8196168982269345,0.0038223643548398706,0.12499997019767761,0.12499997019767761,0.12499997019767761,0.125,0.12499997019767761,0.12499997019767761,0.12500013411045074,0.12499997019767761
1038,,0.8194462293660666,-0.00020825172455115346,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1039,,0.8200443107572271,0.0007295942282726216,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1040,,0.8218949981766639,0.00225427114521569,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1041,,0.8216933901997806,-0.0002453266028407652,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1042,,0.8239873578589557,0.00278786653808213,0.12498767673969269,0.12498767673969269,0.12498767673969269,0.12498767673969269,0.12498767673969269,0.12498787045478821,0.12508603930473328,0.12498767673969269
1043,,0.8277673675544489,0.004576970461990566,0.1249971091747284,0.1249971091747284,0.12502016127109528,0.1249971091747284,0.1249971091747284,0.1249971091747284,0.1249971091747284,0.1249971091747284
1044,,0.8288818350971756,0.0013454480394076663,0.19455364346504211,0.05848092585802078,0.05848092585802078,0.454545795917511,0.05848092585802078,0.0584811232984066,0.05849575623869896,0.05848092585802078
1045,,0.830190137794032,0.0015771503460047446,0.12499979138374329,0.12499979138374329,0.12499979138374329,0.1250011920928955,0.12499997019767761,0.12499979138374329,0.12499979138374329,0.12499979138374329
1046,,0.8294714336694528,-0.000866085209011276,0.125,0.125,0.1250000149011612,0.125,0.125,0.125,0.125,0.125
1047,,0.8290023183538913,-0.0005657193277861258,0.07263224571943283,0.07263880968093872,0.4915728271007538,0.0726311057806015,0.0726311057806015,0.0726311132311821,0.07263161987066269,0.0726311057806015
1048,,0.8224109877405881,-0.007982696507043877,0.1262037456035614,0.12454337626695633,0.1245434358716011,0.12454614788293839,0.12454337626695633,0.12454337626695633,0.12454337626695633,0.12653321027755737
1049,,0.8273680186548311,0.006009345266816347,0.10152094066143036,0.10152094066143036,0.10152094066143036,0.1024884432554245,0.10152094066143036,0.28838586807250977,0.10152094066143036,0.10152094066143036
1050,,0.8265923061858176,-0.000938006207572705,0.12499913573265076,0.12499913573265076,0.12499913573265076,0.12499913573265076,0.1250060796737671,0.12499913573265076,0.12499913573265076,0.12499913573265076
1051,,0.8219789410187976,-0.00559681872094173,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1052,,0.8139869265208356,-0.00977047044110934,0.12461308389902115,0.12770847976207733,0.12461308389902115,0.12461308389902115,0.12461308389902115,0.12461308389902115,0.12461308389902115,0.12461308389902115
1053,,0.8164584279648727,0.003031691102351032,0.12495607137680054,0.12525896728038788,0.12495607137680054,0.12495607137680054,0.12500455975532532,0.12495607137680054,0.12495607137680054,0.12495607137680054
1054,,0.8205354846330415,0.0049811609765575875,0.12498697638511658,0.12498697638511658,0.12498697638511658,0.12498697638511658,0.12509118020534515,0.12498697638511658,0.12498697638511658,0.12498697638511658
1055,,0.8231423851952012,0.0031720360733178583,0.125,0.1250000298023224,0.1250000149011612,0.125,0.125,0.125,0.125,0.125
1056,,0.8209272847108323,-0.0026946568813572625,0.12499678134918213,0.12499678134918213,0.12502260506153107,0.12499678134918213,0.12499678134918213,0.12499678134918213,0.12499678134918213,0.12499678134918213
1057,,0.8181828972266286,-0.003348634007557291,0.05241411179304123,0.13035427033901215,0.443194180727005,0.1643800288438797,0.05241493880748749,0.05241411179304123,0.0524141900241375,0.05241411179304123
1058,,0.8142486841737921,-0.004820074194424117,0.08607463538646698,0.08607464283704758,0.08607926219701767,0.08607463538646698,0.08607902377843857,0.08607463538646698,0.3974684774875641,0.08607463538646698
1059,,0.8156572582358442,0.0017284118991984427,0.11972053349018097,0.12213383615016937,0.15211926400661469,0.11972053349018097,0.11973096430301666,0.11972053349018097,0.1271338313817978,0.11972053349018097
1060,,0.8162067388203194,0.0006734392158085708,0.12290355563163757,0.13948523998260498,0.12290360033512115,0.12290355563163757,0.12309329956769943,0.12290355563163757,0.12290361523628235,0.12290355563163757
1061,,0.8144149441358651,-0.00219768377221054,0.11663701385259628,0.14203375577926636,0.14751847088336945,0.11663701385259628,0.1271563321352005,0.11663701385259628,0.11674343794584274,0.11663701385259628
1062,,0.8105858116668784,-0.004712784954106293,0.12434406578540802,0.12434406578540802,0.12434406578540802,0.12434406578540802,0.12959155440330505,0.12434406578540802,0.12434406578540802,0.12434406578540802
1063,,0.8114523128737936,0.00106841050926185,0.12298917025327682,0.12299070507287979,0.13884621858596802,0.1232171505689621,0.12298925220966339,0.12298917025327682,0.12298917025327682,0.12298917025327682
1064,,0.8086671099222845,-0.003438272088022562,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.12500007450580597,0.1249999850988388,0.1249999850988388,0.1249999850988388
1065,,0.812183137200966,0.00433850418937856,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1066,,0.8171151009767822,0.006054114248975547,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1067,,0.8164441431104242,-0.0008214674876558304,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1068,,0.8116103756527141,-0.005938107852858919,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1069,,0.8105086227130927,-0.001358412188195817,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1070,,0.8112658806938491,0.000933863535527793,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1071,,0.8157450151772189,0.0055059813188152356,0.12499994039535522,0.12499994039535522,0.12499994039535522,0.1250004917383194,0.12499994039535522,0.12499994039535522,0.12499994039535522,0.12499994039535522
1072,,0.8111960452405189,-0.005592067102718157,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1073,,0.8066467955675799,-0.005623861043134692,0.125,0.125,0.125,0.125,0.12500004470348358,0.125,0.125,0.125
1074,,0.8090725781634452,0.003002729877420347,0.12487910687923431,0.1258462518453598,0.12487910687923431,0.12487910687923431,0.12487910687923431,0.12487910687923431,0.12487910687923431,0.12487910687923431
1075,,0.8082596086197666,-0.0010053217499690567,0.12487709522247314,0.12487709522247314,0.12487709522247314,0.12487709522247314,0.12586037814617157,0.12487709522247314,0.12487709522247314,0.12487709522247314
1076,,0.8044613776647085,-0.0047103473075482405,0.10389294475317001,0.08487002551555634,0.08487071841955185,0.08487002551555634,0.20509245991706848,0.08489794284105301,0.266635924577713,0.08487002551555634
1077,,0.8054978767135883,0.0012876092227368824,0.12492994219064713,0.12492907792329788,0.12549473345279694,0.12492965906858444,0.1249292716383934,0.12492907792329788,0.12492907792329788,0.12492907792329788
